Material_ID,Total_Cost,Cumulative_Cost,Cumulative_Percent,SKU_Percent
MAT00831,191577.12,986368464.3100005,82.3863133565702,24.18
MAT01139,191577.12,986560041.4300005,82.40231481364366,24.2
MAT00874,191577.0,986751618.4300005,82.41831626069413,24.22
MAT01009,191576.9,986943195.3300005,82.4343176993921,24.240000000000002
MAT01126,191576.88,987134772.2100005,82.4503191364196,24.26
MAT01738,191576.75,987326348.9600005,82.46632056258883,24.279999999999998
MAT01326,191576.66999999998,987517925.6300005,82.48232198207609,24.3
MAT01129,191576.58,987709502.2100005,82.49832339404611,24.32
MAT01653,191575.6,987901077.8100005,82.51432472416175,24.34
MAT01170,191575.22999999998,988092653.0400006,82.53032602337318,24.36
MAT01914,191574.72,988284227.7600006,82.54632727998691,24.38
MAT01047,191574.56,988475802.3200005,82.56232852323666,24.4
MAT01868,191574.51,988667376.8300005,82.57832976231016,24.42
MAT01182,191574.46,988858951.2900006,82.59433099720744,24.44
MAT00809,191574.4,989050525.6900005,82.6103322270932,24.46
MAT01870,191574.24,989242099.9300005,82.62633344361498,24.48
MAT01492,191574.02000000002,989433673.9500005,82.6423346417613,24.5
MAT00871,191574.02000000002,989625247.9700005,82.65833583990761,24.52
MAT01969,191573.93,989816821.9000005,82.67433703053668,24.54
MAT00868,191573.47,990008395.3700005,82.6903381827443,24.560000000000002
MAT01693,191572.91,990199968.2800004,82.70633928817799,24.58
MAT01949,191572.8,990391541.0800004,82.72234038442393,24.6
MAT00928,191572.56,990583113.6400003,82.73834146062391,24.62
MAT00989,191572.5,990774686.1400003,82.75434253181238,24.64
MAT01003,191572.29,990966258.4300003,82.77034358546065,24.66
MAT01534,191572.09,991157830.5200003,82.78634462240393,24.68
MAT00943,191571.6,991349402.1200004,82.80234561842002,24.7
MAT01637,191571.3,991540973.4200003,82.81834658937865,24.72
MAT01928,191571.18,991732544.6000003,82.83434755031426,24.740000000000002
MAT01519,191571.05,991924115.6500002,82.85034850039168,24.759999999999998
MAT00778,191570.88,992115686.5300002,82.86634943626984,24.779999999999998
MAT00891,191570.88,992307257.4100002,82.88235037214801,24.8
MAT01909,191569.95,992498827.3600003,82.89835123034804,24.82
MAT01973,191569.56,992690396.9200002,82.91435205597337,24.84
MAT00820,191569.45,992881966.3700002,82.93035287241095,24.86
MAT01213,191569.11,993073535.4800003,82.94635366045007,24.88
MAT01037,191568.66,993265104.1400002,82.96235441090299,24.9
MAT01498,191568.62,993456672.7600002,82.97835515801492,24.92
MAT01437,191567.77,993648240.5300002,82.9943558341307,24.94
MAT01740,191567.64,993839808.1700002,83.01035649938824,24.959999999999997
MAT00966,191567.16,994031375.3300002,83.02635712455383,24.98
MAT00763,191566.83000000002,994222942.1600002,83.04235772215621,25.0
MAT01888,191566.54,994414508.7000002,83.05835829553637,25.019999999999996
MAT00824,191566.36,994606075.0600002,83.07435885388207,25.040000000000003
MAT01602,191565.82,994797640.8800002,83.09035936712431,25.06
MAT01929,191565.81,994989206.6900002,83.10635987953131,25.080000000000002
MAT01764,191565.75,995180772.4400002,83.12236038692681,25.1
MAT00936,191565.72,995372338.1600002,83.13836089181657,25.119999999999997
MAT01526,191565.55,995563903.7100002,83.1543613825071,25.14
MAT01688,191565.5,995755469.2100002,83.17036186902139,25.16
MAT01225,191565.36,995947034.5700002,83.18636234384219,25.180000000000003
MAT01107,191565.22,996138599.7900002,83.2023628069695,25.2
MAT00964,191565.0,996330164.7900002,83.21836325172136,25.22
MAT01851,191564.87,996521729.6600002,83.23436368561497,25.240000000000002
MAT01725,191564.8,996713294.4600002,83.25036411366182,25.259999999999998
MAT01113,191564.55,996904859.0100001,83.26636452082747,25.28
MAT00910,191564.28,997096423.2900001,83.28236490544138,25.3
MAT01230,191564.26,997287987.5500001,83.29836528838482,25.319999999999997
MAT01600,191564.23,997479551.7800001,83.31436566882249,25.34
MAT00832,191564.08000000002,997671115.8600001,83.33036603673143,25.36
MAT01776,191563.92,997862679.7800001,83.3463663912764,25.380000000000003
MAT01318,191563.68,998054243.46,83.36236672577539,25.4
MAT01029,191563.68,998245807.14,83.37836706027439,25.419999999999998
MAT00782,191563.44,998437370.58,83.39436737472741,25.44
MAT01652,191563.32,998628933.9000001,83.41036767915743,25.46
MAT01915,191563.11000000002,998820497.0100001,83.42636796604725,25.480000000000004
MAT01924,191562.84999999998,999012059.8600001,83.44236823122058,25.5
MAT01282,191562.8,999203622.6600001,83.45836849221769,25.52
MAT01689,191562.72,999395185.3800001,83.47436874653278,25.540000000000003
MAT01989,191562.72,999586748.1000001,83.49036900084789,25.56
MAT01858,191562.56,999778310.6600001,83.506369241799,25.580000000000002
MAT01486,191562.5,999969873.1600001,83.52236947773864,25.6
MAT01707,191562.12,1000161435.2800001,83.5383696819388,25.619999999999997
MAT01507,191562.0,1000352997.2800001,83.55436987611598,25.64
MAT01432,191561.58000000002,1000544558.8600001,83.57037003521273,25.66
MAT01528,191561.26,1000736120.1200001,83.58637016758149,25.679999999999996
MAT01878,191561.2,1000927681.3200002,83.60237029493877,25.7
MAT01805,191561.04,1001119242.3600001,83.61837040893207,25.72
MAT01059,191560.76,1001310803.1200001,83.63437049953839,25.740000000000002
MAT00846,191560.75,1001502363.8700001,83.65037058930946,25.759999999999998
MAT01342,191560.74,1001693924.6100001,83.6663706782453,25.779999999999998
MAT01299,191560.3,1001885484.9100001,83.68237073043016,25.8
MAT01330,191559.5,1002077044.4100001,83.69837071579514,25.82
MAT01223,191559.48,1002268603.8900001,83.71437069948962,25.840000000000003
MAT01193,191559.18,1002460163.07,83.73037065812662,25.86
MAT00994,191558.84,1002651721.9100001,83.74637058836515,25.88
MAT01321,191558.64,1002843280.5500001,83.76237050189873,25.900000000000002
MAT01895,191558.64,1003034839.19,83.7783704154323,25.919999999999998
MAT01663,191558.51,1003226397.7,83.79437031810762,25.94
MAT00805,191558.18,1003417955.88,83.81037019321974,25.96
MAT00769,191558.01,1003609513.89,83.82637005413264,25.979999999999997
MAT01138,191557.8,1003801071.6899999,83.8423698975053,26.0
MAT01557,191557.7,1003992629.39,83.85836973252547,26.02
MAT01077,191557.62,1004184187.01,83.87436956086366,26.040000000000003
MAT00929,191557.29,1004375744.3,83.89036936163863,26.06
MAT01071,191557.08000000002,1004567301.38,83.90636914487338,26.08
MAT01613,191557.04,1004758858.42,83.92236892476713,26.1
MAT01609,191556.47999999998,1004950414.9,83.93836865788694,26.119999999999997
MAT00956,191556.4,1005141971.3,83.95436838432477,26.14
MAT01377,191556.32,1005333527.62,83.9703681040806,26.16
MAT01205,191555.63,1005525083.25,83.98636776620427,26.179999999999996
MAT00823,191555.51,1005716638.76,84.00236741830494,26.200000000000003
MAT01491,191555.28,1005908194.04,84.01836705119489,26.22
MAT01370,191555.28,1006099749.3199999,84.03436668408484,26.240000000000002
MAT01161,191555.25,1006291304.5699999,84.05036631446904,26.26
MAT00925,191555.15,1006482859.7199999,84.06636593650076,26.279999999999998
MAT01658,191555.1,1006674414.8199999,84.08236555435623,26.3
MAT00827,191554.75,1006865969.5699999,84.098365142978,26.32
MAT01769,191554.58000000002,1007057524.15,84.11436471740052,26.340000000000003
MAT01341,191554.56,1007249078.7099999,84.13036429015256,26.36
MAT00850,191554.2,1007440632.91,84.14636383283563,26.38
MAT01564,191553.44,1007632186.35,84.1623633120398,26.400000000000002
MAT00897,191553.12,1007823739.47,84.178362764516,26.419999999999998
MAT01395,191553.0,1008015292.47,84.19436220696922,26.44
MAT01710,191552.88,1008206845.35,84.21036163939945,26.46
MAT01452,191552.5,1008398397.85,84.22636104009021,26.479999999999997
MAT01820,191552.46,1008589950.3100001,84.24236043743998,26.5
MAT01408,191552.4,1008781502.71,84.25835982977826,26.52
MAT01275,191552.33000000002,1008973055.0400001,84.27435921626981,26.540000000000003
MAT01285,191552.3,1009164607.34,84.2903586002556,26.56
MAT01397,191551.68,1009356159.02,84.30635793245595,26.58
MAT01018,191551.4,1009547710.42,84.32235724126934,26.6
MAT01378,191551.38,1009739261.8,84.33835654841224,26.619999999999997
MAT00753,191551.16,1009930812.9599999,84.35435583717967,26.640000000000004
MAT01083,191551.08000000002,1010122364.04,84.3703551192651,26.66
MAT01264,191550.54,1010313914.5799999,84.38635435624708,26.68
MAT01433,191550.47999999998,1010505465.06,84.4023535882176,26.700000000000003
MAT01052,191549.95,1010697015.01,84.4183527759199,26.72
MAT01523,191549.82,1010888564.83,84.43435195276399,26.740000000000002
MAT01886,191549.54,1011080114.37,84.45035110622109,26.76
MAT01348,191549.4,1011271663.77,84.4663502479847,26.779999999999998
MAT01209,191549.15,1011463212.92,84.4823493688671,26.8
MAT01918,191548.77000000002,1011654761.6899999,84.49834845801006,26.82
MAT00754,191548.63,1011846310.3199999,84.5143475354595,26.840000000000003
MAT01121,191548.5,1012037858.8199999,84.53034660205074,26.86
MAT00970,191548.35,1012229407.17,84.54634565611323,26.88
MAT01488,191548.08,1012420955.25,84.56234468762402,26.900000000000002
MAT01022,191547.3,1012612502.55,84.57834365398537,26.919999999999998
MAT01778,191546.88,1012804049.43,84.59434258526628,26.939999999999998
MAT01661,191546.88,1012995596.31,84.6103415165472,26.96
MAT01399,191546.8,1013187143.1099999,84.62634044114611,26.979999999999997
MAT00913,191546.46,1013378689.5699999,84.64233933734657,27.0
MAT00985,191546.45,1013570236.02,84.65833823271178,27.02
MAT00955,191546.33000000002,1013761782.35,84.67433711805401,27.04
MAT01535,191545.9,1013953328.25,84.69033596748054,27.060000000000002
MAT01615,191545.46,1014144873.71,84.70633478015611,27.08
MAT00941,191545.2,1014336418.9100001,84.72233357111521,27.1
MAT01660,191545.18,1014527964.09,84.73833236040382,27.12
MAT01236,191544.9,1014719508.99,84.75433112630544,27.139999999999997
MAT00774,191544.78,1014911053.77,84.7703298821841,27.16
MAT01944,191544.48,1015102598.25,84.78632861300528,27.18
MAT01946,191544.08,1015294142.33,84.80232731041652,27.200000000000003
MAT00905,191544.0,1015485686.33,84.81832600114576,27.22
MAT01220,191543.94,1015677230.2700001,84.83432468686351,27.24
MAT01477,191543.6,1015868773.8700001,84.8503233441828,27.26
MAT01558,191543.44,1016060317.3100002,84.86632198813811,27.279999999999998
MAT01873,191543.4,1016251860.7100002,84.88232062875241,27.3
MAT00793,191543.4,1016443404.1100001,84.89831926936672,27.32
MAT01045,191543.16,1016634947.2700001,84.91431788993505,27.339999999999996
MAT01977,191543.1,1016826490.3700001,84.9303165054919,27.36
MAT01056,191543.1,1017018033.4700001,84.94631512104874,27.38
MAT01510,191542.88,1017209576.3500001,84.9623137182301,27.400000000000002
MAT00866,191542.8,1017401119.1500001,84.97831230872947,27.42
MAT01283,191542.8,1017592661.95,84.99431089922885,27.439999999999998
MAT01086,191542.16,1017784204.11,85.01030943627231,27.46
MAT01908,191542.14,1017975746.25,85.02630797164525,27.48
MAT01588,191541.6,1018167287.85,85.04230646191476,27.500000000000004
MAT00908,191541.35,1018358829.2,85.05830493130307,27.52
MAT01379,191541.33000000002,1018550370.5300001,85.07430339902086,27.54
MAT01116,191541.0,1018741911.5300001,85.09030183917544,27.560000000000002
MAT01190,191540.7,1018933452.2300001,85.10630025427255,27.58
MAT01681,191540.65,1019124992.8800001,85.12229866519343,27.6
MAT01746,191540.25,1019316533.1300001,85.13829704270435,27.62
MAT01238,191540.0,1019508073.1300001,85.15429539933405,27.639999999999997
MAT01695,191539.65,1019699612.7800001,85.17029372673002,27.66
MAT01464,191539.6,1019891152.3800001,85.18629204994977,27.68
MAT00849,191539.35,1020082691.7300001,85.2022903522883,27.700000000000003
MAT00780,191539.2,1020274230.9300002,85.21828864209809,27.72
MAT01525,191539.1,1020465770.0300002,85.23428692355539,27.74
MAT01374,191538.84,1020657308.8700002,85.25028518329623,27.76
MAT01911,191538.62,1020848847.4900002,85.26628342466158,27.779999999999998
MAT01571,191538.27,1021040385.7600002,85.28228163679323,27.800000000000004
MAT01672,191537.72,1021231923.4800003,85.29827980298617,27.82
MAT01745,191537.56,1021423461.0400002,85.31427795581516,27.839999999999996
MAT01754,191537.52,1021614998.5600002,85.33027610530313,27.860000000000003
MAT01734,191537.5,1021806536.0600002,85.34627425312061,27.88
MAT01630,191537.1,1021998073.1600002,85.36227236752813,27.900000000000002
MAT01517,191536.95,1022189610.1100003,85.37827046940694,27.92
MAT01832,191536.32,1022381146.4300003,85.39426851866506,27.939999999999998
MAT01280,191536.16,1022572682.5900003,85.41026655455919,27.96
MAT01582,191536.07,1022764218.6600003,85.4262645829361,27.98
MAT01487,191535.96,1022955754.6200004,85.44226260212525,28.000000000000004
MAT01277,191535.96,1023147290.5800004,85.45826062131441,28.02
MAT01231,191535.89,1023338826.4700004,85.47425863465683,28.04
MAT01281,191535.36,1023530361.8300004,85.49025660373105,28.060000000000002
MAT01936,191534.7,1023721896.5300004,85.50625451767885,28.08
MAT01468,191534.2,1023913430.7300005,85.52225238986424,28.1
MAT01835,191533.85,1024104964.5800005,85.53825023281587,28.12
MAT01194,191533.68,1024296498.2600005,85.55424806156829,28.139999999999997
MAT00836,191533.5,1024488031.7600005,85.57024587528622,28.16
MAT01761,191533.22,1024679564.9800005,85.5862436656172,28.18
MAT01258,191532.59999999998,1024871097.5800005,85.60224140416275,28.199999999999996
MAT01409,191531.85,1025062629.4300005,85.61823908006461,28.22
MAT01124,191531.49,1025254160.9200006,85.63423672589754,28.24
MAT01654,191531.4,1025445692.3200005,85.65023436421322,28.26
MAT01000,191531.36,1025637223.6800005,85.6662319991879,28.28
MAT01953,191531.25,1025828754.9300005,85.68222962497485,28.299999999999997
MAT01934,191531.23,1026020286.1600006,85.6982272490913,28.32
MAT01246,191530.87,1026211817.0300006,85.71422484313878,28.34
MAT01156,191530.8,1026403347.8300005,85.73022243133953,28.360000000000003
MAT01215,191530.56,1026594878.3900005,85.7462199994943,28.38
MAT01546,191530.5,1026786408.8900005,85.76221756263757,28.4
MAT01128,191530.18,1026977939.0700004,85.77821509905289,28.42
MAT01720,191529.96,1027169469.0300004,85.79421261709274,28.439999999999998
MAT01394,191529.78,1027360998.8100004,85.81021012009809,28.46
MAT01958,191529.69,1027552528.5000005,85.82620761558623,28.48
MAT01591,191529.54,1027744058.0400004,85.84220509854562,28.499999999999996
MAT01979,191528.82,1027935586.8600005,85.8582025213671,28.52
MAT01094,191528.76,1028127115.6200005,85.87419993917707,28.54
MAT01360,191528.72999999998,1028318644.3500005,85.89019735448132,28.560000000000002
MAT01793,191528.24,1028510172.5900005,85.90619472885835,28.58
MAT01993,191528.01,1028701700.6000005,85.92219208402466,28.599999999999998
MAT00835,191527.77,1028893228.3700005,85.938189419145,28.62
MAT01823,191527.3,1029084755.6700004,85.95418671500865,28.64
MAT01235,191527.16,1029276282.8300004,85.9701839991788,28.660000000000004
MAT00951,191526.52,1029467809.3500004,85.98618122989305,28.68
MAT01690,191526.52,1029659335.8700004,86.00217846060727,28.7
MAT01649,191526.44,1029850862.3100004,86.01817568463952,28.720000000000002
MAT01346,191526.21000000002,1030042388.5200005,86.03417288946105,28.74
MAT01434,191526.08000000002,1030233914.6000005,86.05017008342433,28.76
MAT01662,191526.0,1030425440.6000005,86.06616727070563,28.78
MAT01497,191525.4,1030616966.0000005,86.082164407872,28.799999999999997
MAT01664,191524.99,1030808490.9900005,86.09816151079316,28.82
MAT01632,191524.9,1031000015.8900005,86.11415860619708,28.84
MAT01226,191524.53,1031191540.4200004,86.13015567069678,28.860000000000003
MAT01676,191524.42,1031383064.8400004,86.14615272600876,28.88
MAT00962,191524.32,1031574589.1600004,86.16214977296825,28.9
MAT01785,191524.32,1031766113.4800005,86.17814681992773,28.92
MAT01844,191524.19,1031957637.6700006,86.19414385602899,28.939999999999998
MAT01553,191523.84,1032149161.5100006,86.21014086289655,28.96
MAT01957,191523.36,1032340684.8700006,86.22613782967214,28.98
MAT01768,191523.36,1032532208.2300006,86.24213479644773,28.999999999999996
MAT01589,191523.1,1032723731.3300006,86.25813174150686,29.020000000000003
MAT00840,191522.88,1032915254.2100006,86.27412866819051,29.04
MAT01211,191522.83,1033106777.0400007,86.29012559069793,29.060000000000002
MAT01066,191522.66,1033298299.7000006,86.3061224990061,29.080000000000002
MAT01771,191522.64,1033489822.3400006,86.32211940564378,29.099999999999998
MAT01273,191522.26,1033681344.6000006,86.338116280542,29.12
MAT01177,191522.26,1033872866.8600006,86.35411315544022,29.14
MAT01758,191521.80000000002,1034064388.6600006,86.37010999191699,29.160000000000004
MAT01883,191521.64,1034255910.3000005,86.38610681502979,29.18
MAT01183,191521.51,1034447431.8100005,86.40210362728435,29.2
MAT01817,191521.44,1034638953.2500006,86.41810043369216,29.220000000000002
MAT01842,191521.33000000002,1034830474.5800006,86.43409723091224,29.24
MAT01168,191521.15,1035021995.7300006,86.45009401309784,29.26
MAT00818,191520.88,1035213516.6100006,86.46609077273172,29.28
MAT01803,191520.66,1035405037.2700006,86.48208751399011,29.299999999999997
MAT01931,191520.0,1035596557.2700006,86.4980842001221,29.32
MAT01049,191519.93,1035788077.2000005,86.51408088040733,29.34
MAT01100,191519.9,1035979597.1000005,86.53007755818682,29.360000000000003
MAT00986,191519.81,1036171116.9100004,86.54607422844907,29.38
MAT01448,191519.36,1036362636.2700005,86.56207086112514,29.4
MAT01787,191519.16,1036554155.4300004,86.5780674770962,29.42
MAT01916,191519.16,1036745674.5900004,86.59406409306727,29.439999999999998
MAT01338,191518.6,1036937193.1900004,86.61006066226442,29.459999999999997
MAT01794,191518.6,1037128711.7900004,86.62605723146154,29.48
MAT01313,191518.6,1037320230.3900005,86.64205380065869,29.5
MAT01286,191518.56,1037511748.9500004,86.65805036651484,29.520000000000003
MAT00858,191518.53,1037703267.4800004,86.67404692986523,29.54
MAT00982,191518.32,1037894785.8000004,86.69004347567541,29.56
MAT01243,191518.32,1038086304.1200005,86.70604002148559,29.580000000000002
MAT01729,191518.2,1038277822.3200005,86.72203655727277,29.599999999999998
MAT01954,191518.05000000002,1038469340.3700005,86.73803308053122,29.62
MAT01990,191518.04,1038660858.4100004,86.75402960295442,29.64
MAT01451,191517.6,1038852376.0100005,86.77002608862668,29.659999999999997
MAT00980,191517.32,1039043893.3300005,86.78602255091197,29.68
MAT00999,191517.17,1039235410.5000005,86.80201900066852,29.7
MAT01054,191516.76,1039426927.2600005,86.81801541617988,29.720000000000002
MAT01198,191516.59999999998,1039618443.8600005,86.83401181832724,29.74
MAT01065,191516.24,1039809960.1000005,86.85000819040565,29.759999999999998
MAT01788,191516.2,1040001476.3000005,86.86600455914308,29.78
MAT00803,191516.16,1040192992.4600005,86.88200092453948,29.799999999999997
MAT01431,191516.0,1040384508.4600005,86.89799727657193,29.82
MAT01657,191515.64,1040576024.1000005,86.9139935985354,29.84
MAT00894,191515.59,1040767539.6900005,86.92998991632264,29.86
MAT01251,191515.52000000002,1040959055.2100005,86.94598622826312,29.880000000000003
MAT00971,191515.51,1041150570.7200005,86.96198253936836,29.9
MAT01988,191515.5,1041342086.2200005,86.97797884963836,29.92
MAT01462,191514.81,1041533601.0300004,86.99397510227618,29.94
MAT01935,191514.59,1041725115.6200005,87.00997133653853,29.959999999999997
MAT01458,191514.59,1041916630.2100005,87.02596757080087,29.98
MAT00878,191514.25,1042108144.4600005,87.04196377666477,30.0
MAT01595,191513.79,1042299658.2500005,87.0579599441072,30.020000000000003
MAT01919,191513.55,1042491171.8000004,87.07395609150367,30.04
MAT00838,191513.22,1042682685.0200005,87.08995221133692,30.06
MAT01675,191512.8,1042874197.8200004,87.10594829608972,30.080000000000002
MAT01252,191512.34,1043065710.1600004,87.12194434242107,30.099999999999998
MAT01315,191511.84,1043257222.0000005,87.13794034698999,30.12
MAT01387,191511.51,1043448733.5100005,87.1539363239957,30.14
MAT01495,191510.96,1043640244.4700005,87.1699322550627,30.159999999999997
MAT01288,191510.69,1043831755.1600006,87.18592816357801,30.18
MAT01010,191510.28,1044023265.4400005,87.20192403784809,30.2
MAT01026,191509.72999999998,1044214775.1700006,87.2179198661795,30.220000000000002
MAT01104,191509.41,1044406284.5800005,87.23391566778294,30.240000000000002
MAT00863,191509.36,1044597793.9400005,87.24991146521013,30.259999999999998
MAT01153,191509.35,1044789303.2900006,87.26590726180208,30.28
MAT01982,191509.05,1044980812.3400005,87.28190303333655,30.3
MAT01727,191508.6,1045172320.9400005,87.29789876728483,30.320000000000004
MAT01268,191508.39,1045363829.3300005,87.31389448369289,30.34
MAT01884,191508.08000000002,1045555337.4100006,87.32989017420823,30.36
MAT01619,191507.66,1045746845.0700005,87.34588582964312,30.380000000000003
MAT01422,191507.64,1045938352.7100005,87.36188148340752,30.4
MAT01244,191507.11,1046129859.8200005,87.37787709290372,30.42
MAT00887,191506.82,1046321366.6400006,87.39387267817771,30.44
MAT00873,191505.91999999998,1046512872.5600005,87.40986818827929,30.459999999999997
MAT00829,191505.75,1046704378.3100005,87.42586368418165,30.48
MAT01802,191505.75,1046895884.0600005,87.44185918008401,30.5
MAT01473,191505.6,1047087389.6600006,87.45785466345764,30.520000000000003
MAT00792,191505.6,1047278895.2600006,87.47385014683125,30.54
MAT01317,191505.6,1047470400.8600006,87.48984563020488,30.56
MAT01038,191505.46,1047661906.3200006,87.50584110188503,30.580000000000002
MAT01208,191504.92,1047853411.2400006,87.52183652846173,30.599999999999998
MAT00811,191504.6,1048044915.8400006,87.53783192831047,30.620000000000005
MAT01476,191504.46000000002,1048236420.3000007,87.55382731646573,30.64
MAT01567,191504.46000000002,1048427924.7600007,87.56982270462098,30.659999999999997
MAT01250,191504.04,1048619428.8000007,87.58581805769577,30.680000000000003
MAT01960,191504.04,1048810932.8400006,87.60181341077057,30.7
MAT01939,191503.76,1049002436.6000006,87.61780874045841,30.72
MAT01013,191502.99,1049193939.5900006,87.63380400583209,30.740000000000002
MAT01860,191502.90000000002,1049385442.4900006,87.64979926368852,30.759999999999998
MAT01092,191502.15,1049576944.6400006,87.66579445890127,30.78
MAT01833,191501.68,1049768446.3200005,87.68178961485735,30.8
MAT01103,191501.36,1049959947.6800005,87.69778474408547,30.819999999999997
MAT01829,191501.04,1050151448.7200005,87.71377984658561,30.84
MAT01683,191500.8,1050342949.5200005,87.72977492903978,30.86
MAT01154,191500.4,1050534449.9200004,87.74576997808398,30.880000000000003
MAT01857,191500.05,1050725949.9700004,87.76176499789449,30.9
MAT00957,191500.05,1050917450.0200003,87.77776001770499,30.919999999999998
MAT00923,191499.84,1051108949.8600004,87.79375501997528,30.94
MAT01579,191499.84,1051300449.7000004,87.80975002224555,30.959999999999997
MAT01416,191499.84,1051491949.5400004,87.82574502451584,30.98
MAT01429,191499.0,1051683448.5400004,87.84173995662523,31.0
MAT01899,191498.75,1051874947.2900004,87.85773486785338,31.019999999999996
MAT00787,191498.63,1052066445.9200004,87.87372976905856,31.04
MAT01076,191498.6,1052257944.5200005,87.88972466775797,31.06
MAT01064,191498.04,1052449442.5600004,87.90571951968347,31.080000000000002
MAT00817,191497.92,1052640940.4800004,87.92171436158596,31.1
MAT01743,191497.9,1052832438.3800004,87.93770920181797,31.119999999999997
MAT01692,191497.88,1053023936.2600003,87.95370404037946,31.14
MAT01559,191497.58000000002,1053215433.8400004,87.96969885388351,31.16
MAT01415,191497.2,1053406931.0400004,87.9856936356481,31.180000000000003
MAT00842,191496.9,1053598427.9400004,88.00168839235522,31.2
MAT01862,191496.8,1053789924.7400004,88.01768314070983,31.22
MAT01355,191496.63,1053981421.3700004,88.03367787486523,31.240000000000002
MAT01608,191496.45,1054172917.8200004,88.04967259398616,31.259999999999998
MAT01057,191495.71,1054364413.5300004,88.06566725129866,31.28
MAT01175,191495.64,1054555909.1700004,88.08166190276442,31.3
MAT01460,191495.52,1054747404.6900004,88.0976565442072,31.319999999999997
MAT01742,191494.29,1054938898.9800004,88.11365108291437,31.34
MAT00804,191493.97999999998,1055130392.9600004,88.12964559572882,31.36
MAT00950,191493.8,1055321886.7600003,88.14564009350877,31.380000000000003
MAT01332,191493.7,1055513380.4600004,88.16163458293627,31.4
MAT00759,191493.38,1055704873.8400004,88.17762904563578,31.419999999999998
MAT00990,191493.12,1055896366.9600004,88.19362348661885,31.44
MAT01713,191492.55,1056087859.5100003,88.20961787999269,31.46
MAT01060,191492.45,1056279351.9600004,88.22561226501409,31.480000000000004
MAT01933,191492.36,1056470844.3200004,88.24160664251822,31.5
MAT01004,191492.02000000002,1056662336.3400004,88.2576009916239,31.52
MAT01674,191491.97,1056853828.3100004,88.27359533655333,31.540000000000003
MAT01596,191491.85,1057045320.1600004,88.28958967145977,31.56
MAT01502,191491.56,1057236811.7200004,88.305583982144,31.580000000000002
MAT00979,191491.41,1057428303.1300004,88.32157828029949,31.6
MAT01316,191491.3,1057619794.4300003,88.33757256926724,31.619999999999997
MAT01730,191490.96,1057811285.3900003,88.35356682983654,31.64
MAT00893,191490.91,1058002776.3000003,88.36956108622958,31.66
MAT00815,191490.87,1058194267.1700003,88.38555533928164,31.680000000000003
MAT01648,191490.6,1058385757.7700003,88.40154956978198,31.7
MAT00861,191490.55,1058577248.3200003,88.41754379610607,31.72
MAT01336,191489.75,1058768738.0700003,88.43353795561025,31.740000000000002
MAT01819,191489.25,1058960227.3200003,88.449532073352,31.759999999999998
MAT01836,191488.89,1059151716.2100003,88.46552616102478,31.78
MAT01678,191488.86,1059343205.0700003,88.48152024619182,31.8
MAT01792,191488.84,1059534693.9100003,88.49751432968836,31.819999999999997
MAT01984,191488.54,1059726182.4500003,88.51350838812742,31.840000000000003
MAT00948,191488.0,1059917670.4500003,88.52950240146306,31.86
MAT01365,191488.0,1060109158.4500003,88.54549641479869,31.879999999999995
MAT01560,191488.0,1060300646.4500003,88.56149042813432,31.900000000000002
MAT01732,191487.45,1060492133.9000003,88.57748439553129,31.919999999999998
MAT01171,191487.19,1060683621.0900004,88.59347834121176,31.94
MAT00794,191486.8,1060875107.8900003,88.60947225431752,31.96
MAT01345,191486.4,1061066594.2900003,88.62546613401334,31.979999999999997
MAT01705,191485.81,1061258080.1000003,88.64145996442947,32.0
MAT01419,191485.72,1061449565.8200003,88.65745378732836,32.019999999999996
MAT00830,191485.72,1061641051.5400003,88.67344761022726,32.04
MAT01643,191485.37,1061832536.9100003,88.68944140389245,32.06
MAT01214,191485.33000000002,1062024022.2400004,88.70543519421665,32.08
MAT01173,191485.25,1062215507.4900004,88.72142897785884,32.1
MAT01352,191485.04,1062406992.5300003,88.7374227439608,32.12
MAT01114,191484.64,1062598477.1700003,88.75341647665283,32.14
MAT00987,191484.0,1062789961.1700003,88.76941015588892,32.16
MAT01959,191482.98,1062981444.1500003,88.78540374992963,32.18
MAT01963,191482.57,1063172926.7200004,88.80139730972513,32.2
MAT01668,191482.2,1063364408.9200004,88.81739083861643,32.22
MAT01850,191481.87,1063555890.7900004,88.83338433994452,32.24
MAT01818,191481.63,1063747372.4200004,88.84937782122662,32.26
MAT01132,191481.62,1063938854.0400004,88.86537130167349,32.28
MAT01772,191480.3,1064130334.3400004,88.8813646718675,32.300000000000004
MAT01925,191480.2,1064321814.5400004,88.89735803370903,32.32
MAT01592,191479.86000000002,1064513294.4000005,88.91335136715209,32.34
MAT00779,191479.68,1064704774.0800004,88.92934468556068,32.36
MAT00789,191479.52,1064896253.6000004,88.94533799060527,32.379999999999995
MAT01055,191479.09,1065087732.6900004,88.96133125973418,32.4
MAT01143,191479.0,1065279211.6900004,88.97732452134584,32.42
MAT01150,191478.94,1065470690.6300005,88.99331777794602,32.440000000000005
MAT01078,191478.15,1065662168.7800004,89.00931096856152,32.46
MAT01269,191478.0,1065853646.7800004,89.02530414664828,32.48
MAT01826,191477.52,1066045124.3000004,89.04129728464312,32.5
MAT00932,191477.01,1066236601.3100004,89.05729038004026,32.519999999999996
MAT00816,191476.88,1066428078.1900004,89.07328346457916,32.54
